Date,ticker,name,Close,High,Low,Open,Volume
2015-01-02,NVDA,NVIDIA,0.4818837344646454,0.48547454744402524,0.4742233714913258,0.4818837344646454,113680000
2015-01-05,NVDA,NVIDIA,0.4737446904182434,0.483320145842395,0.47159023078344875,0.4818838203945165,197952000
2015-01-06,NVDA,NVIDIA,0.4593815803527832,0.4749416500695042,0.45890281468428906,0.47446288440101003,197764000
2015-01-07,NVDA,NVIDIA,0.45818468928337097,0.46680258616725545,0.4567483636237144,0.46273300631057107,321808000
2015-01-08,NVDA,NVIDIA,0.47542041540145874,0.4782930664844399,0.46321173390986375,0.4634511310124539,283780000
2015-01-09,NVDA,NVIDIA,0.47733548283576965,0.4809262965106433,0.47063267820437815,0.4770961142821271,209540000
2015-01-12,NVDA,NVIDIA,0.4713508188724518,0.4787717858913958,0.467041871201356,0.4785323888119374,190732000
2015-01-13,NVDA,NVIDIA,0.47063255310058594,0.4845169243169267,0.46728116594426944,0.47494149982800427,236720000
2015-01-14,NVDA,NVIDIA,0.4725477397441864,0.4739840651242433,0.4644086386892555,0.465605566993629,155260000
2015-01-15,NVDA,NVIDIA,0.4691963791847229,0.47877180617640347,0.4689569820951215,0.47589918378630397,188932000
2015-01-16,NVDA,NVIDIA,0.4778141975402832,0.4782929631049568,0.4670418153815245,0.46847814061256404,181512000
2015-01-20,NVDA,NVIDIA,0.47925060987472534,0.4837988978342812,0.473265939349031,0.4811656724814807,140308000
2015-01-21,NVDA,NVIDIA,0.48595327138900757,0.4871502280412877,0.4732658276598175,0.476617243504764,144780000
2015-01-22,NVDA,NVIDIA,0.49433183670043945,0.49576816196969115,0.48188376046564335,0.48691084183398525,159712000
2015-01-23,NVDA,NVIDIA,0.4957681894302368,0.4967257206380958,0.4907410507094031,0.4948106011483355,120416000
2015-01-26,NVDA,NVIDIA,0.49361369013786316,0.4960075466398802,0.4905016709778369,0.49361369013786316,133240000
2015-01-27,NVDA,NVIDIA,0.4699145257472992,0.4864321538618101,0.46895696595886555,0.4859533596990821,357948000
2015-01-28,NVDA,NVIDIA,0.4622541666030884,0.47757486655104414,0.46201476951912707,0.4756597754904219,272728000
2015-01-29,NVDA,NVIDIA,0.4735052287578583,0.47613845351180545,0.46033899084005225,0.46249347858821,235340000
