Date,ticker,name,Close,High,Low,Open,Volume
2015-01-02,ORCL,Oracle,37.224063873291016,37.94620631249649,36.921770050583284,37.80345823133739,15070200
2015-01-05,ORCL,Oracle,36.7020149230957,37.25772320857783,36.69359651188137,37.181944660016256,18369400
2015-01-06,ORCL,Oracle,36.32313537597656,37.19879820815787,36.19683989043131,37.09776117733981,19229500
2015-01-07,ORCL,Oracle,36.33154296875,36.64307556705364,36.21366273110046,36.48310006239135,13502200
2015-01-08,ORCL,Oracle,36.55046081542969,36.99671052017533,36.52520236781266,36.73569799637696,17516900
2015-01-09,ORCL,Oracle,36.533626556396484,37.13143346518606,36.42416791290114,37.03039644683362,15957500
2015-01-12,ORCL,Oracle,36.43258285522461,36.853574101697866,36.08737016159287,36.424161231626485,16055700
2015-01-13,ORCL,Oracle,36.14631271362305,37.00513533771512,35.84319846842482,36.76937802927835,12878200
2015-01-14,ORCL,Oracle,36.25577163696289,36.34838702425625,35.75058015365405,35.75058015365405,12707400
2015-01-15,ORCL,Oracle,35.89371871948242,36.74411972234275,35.84319860778341,36.609402636387394,13431000
2015-01-16,ORCL,Oracle,36.634666442871094,36.72728505524064,35.573769637340725,35.77584690177511,17786700
2015-01-20,ORCL,Oracle,36.96305465698242,37.07251013343641,36.398924381791694,36.67678031104464,16308400
2015-01-21,ORCL,Oracle,36.617820739746094,36.98829188752123,36.382063453063395,36.786214672065825,15876600
2015-01-22,ORCL,Oracle,37.089324951171875,38.16706463265296,36.35680114525319,37.005127993951994,17969100
2015-01-23,ORCL,Oracle,37.207210540771484,37.50190638269318,36.979874849657755,37.03039496276373,14150300
2015-01-26,ORCL,Oracle,36.96305465698242,37.22406732904525,36.659940265764746,37.19038723848546,12059500
2015-01-27,ORCL,Oracle,36.54205322265625,36.93778293742447,35.85162761350135,36.213677246869494,14984100
2015-01-28,ORCL,Oracle,35.94424819946289,37.03040689182319,35.92740815633601,36.99672680556942,15132500
2015-01-29,ORCL,Oracle,36.087364196777344,36.22208124490532,35.63269295488003,36.05368413176841,12805100
2015-01-30,ORCL,Oracle,35.27065658569336,35.80110661304771,35.21171805064391,35.43905377665291,22590000
2015-02-02,ORCL,Oracle,35.935813903808594,35.9610723513823,34.99279438879246,35.54008109497583,16889500
2015-02-03,ORCL,Oracle,36.238948822021484,36.323145836632776,35.81795732514459,36.154748595499974,12657100
2015-02-04,ORCL,Oracle,35.71690368652344,36.33997228196278,35.632706703422265,36.17999672930695,12912000
2015-02-05,ORCL,Oracle,36.339962005615234,36.40732214257505,35.78425372332927,35.78425372332927,9630300
2015-02-06,ORCL,Oracle,36.188411712646484,36.600984599317144,36.10421473752613,36.42416581251045,9522100
2015-02-09,ORCL,Oracle,36.54205322265625,36.735708872842686,35.89372610929678,35.89372610929678,12705700
2015-02-10,ORCL,Oracle,37.03881072998047,37.09774924666208,36.676758006417245,36.87041359150088,12714800
2015-02-11,ORCL,Oracle,36.508365631103516,37.047233975016546,36.281029946282324,37.013553900544814,12836900
2015-02-12,ORCL,Oracle,36.954612731933594,37.09775143224202,36.550461502917344,36.60940002307127,12519700
2015-02-13,ORCL,Oracle,36.98830032348633,37.24089449148375,36.87884167298744,36.87884167298744,10155700
2015-02-17,ORCL,Oracle,36.91252136230469,36.963041480134606,36.659927196973264,36.7693826344078,10118600
2015-02-18,ORCL,Oracle,37.13143539428711,37.13985701986754,36.75254575280365,36.803062658649935,8661100
2015-02-19,ORCL,Oracle,37.13984298706055,37.35875699080183,37.047224412124976,37.15668301994955,8465700
2015-02-20,ORCL,Oracle,36.85358810424805,37.12302234741002,36.59257227597447,37.09776389083532,14731200
2015-02-23,ORCL,Oracle,36.86199188232422,36.94619205732238,36.457840678057806,36.59255774614661,10995500
2015-02-24,ORCL,Oracle,36.946189880371094,37.01354680449255,36.525198665910786,36.87041133329192,10522500
2015-02-25,ORCL,Oracle,36.81991195678711,37.123026315723514,36.525219225548874,36.90411217421938,11785400
2015-02-26,ORCL,Oracle,36.954612731933594,37.17352998842684,36.80305561956394,36.878834175748764,8519300
2015-02-27,ORCL,Oracle,36.89567565917969,37.139851373343966,36.77779861424758,36.853577173405164,9549500
2015-03-02,ORCL,Oracle,37.0724983215332,37.08091994744499,36.609408465569835,36.887264306293375,11091000
2015-03-03,ORCL,Oracle,36.525203704833984,36.94619497737317,36.348384929317056,36.90409649250095,10058700
2015-03-04,ORCL,Oracle,36.71886444091797,36.76096293167882,36.05369736640607,36.37365167762466,14697600
2015-03-05,ORCL,Oracle,36.878841400146484,36.95461997117599,36.42416997396946,36.76096433674705,10983500
2015-03-06,ORCL,Oracle,35.6832275390625,36.718865869227216,35.61586738169776,36.718865869227216,15086600
2015-03-09,ORCL,Oracle,35.94424819946289,36.028448415097294,35.52325675702028,35.57377688640092,11474200
2015-03-10,ORCL,Oracle,35.21172332763672,35.826370436630086,35.178043242015505,35.56535780284001,13960700
2015-03-11,ORCL,Oracle,34.917030334472656,35.49799735328997,34.866510206436914,35.30434168035086,11108800
2015-03-12,ORCL,Oracle,35.0433235168457,35.16120059588264,34.74020919251671,34.908606396244984,13716700
2015-03-13,ORCL,Oracle,35.6832275390625,35.75900611014329,34.95070028131185,34.975961946278176,18405400
2015-03-16,ORCL,Oracle,36.55046081542969,36.6514978178062,35.98633407259338,36.05369100354159,17423200
2015-03-17,ORCL,Oracle,36.095794677734375,36.49152754415548,36.08737626462086,36.297871923456114,21509000
2015-03-18,ORCL,Oracle,37.15669631958008,37.83870023020347,36.4999476494681,37.2998318325078,37900300
2015-03-19,ORCL,Oracle,37.18195724487305,37.45981308761314,37.04724013648946,37.04724013648946,15729600
2015-03-20,ORCL,Oracle,37.39246368408203,37.66189797835684,37.09777092844088,37.15670947956911,20724700
2015-03-23,ORCL,Oracle,37.257728576660156,37.5692612270063,37.18195001718044,37.33350713613988,10749200
2015-03-24,ORCL,Oracle,36.803077697753906,37.46824506642077,36.803077697753906,37.32510949215367,14913400
2015-03-25,ORCL,Oracle,36.14631271362305,36.836738177948476,36.14631271362305,36.77779965381645,17491000
2015-03-26,ORCL,Oracle,36.19684982299805,36.398923940084146,35.75059665827173,36.02003095565998,14065600
2015-03-27,ORCL,Oracle,35.90213394165039,36.306285163601,35.71689676045738,36.14630964196692,18030800
2015-03-30,ORCL,Oracle,36.57571792602539,36.73569665350763,36.306283788264885,36.39890237535286,12730100
2015-03-31,ORCL,Oracle,36.33154296875,36.68517404597445,36.31470293480007,36.46626002844142,13264200
2015-04-01,ORCL,Oracle,36.154727935791016,36.306285045016025,35.969493967111426,36.19682963094893,12050900
2015-04-02,ORCL,Oracle,36.01110076904297,36.425120014995294,35.89281047681908,36.323728796398925,11183900
2015-04-06,ORCL,Oracle,36.29837417602539,36.41666445391581,35.664673496039605,35.723818634984816,9766500
2015-04-07,ORCL,Oracle,36.29837417602539,36.73774036759574,36.28147510444557,36.323724394979294,8075400
2015-04-08,ORCL,Oracle,36.42511749267578,36.6194519911821,36.20543277389924,36.20543277389924,6947100
2015-04-09,ORCL,Oracle,36.501163482666016,36.59410677411799,36.11249446674744,36.30682897470673,9399500
2015-04-10,ORCL,Oracle,36.763084411621094,37.084160299521386,36.399765682915486,36.399765682915486,12542800
