Date,ticker,name,Close,High,Low,Open,Volume
2018-05-16,AIQ,AI&Tech ETF,14.608476638793945,14.631794401858897,14.583215883233274,14.612362623785378,6200
2018-05-17,AIQ,AI&Tech ETF,14.670658111572266,14.748383376472502,14.58321695691994,14.592932846672031,57100
2018-05-18,AIQ,AI&Tech ETF,14.55795669555664,14.61722214257065,14.524923039897221,14.602648307445916,47500
2018-05-21,AIQ,AI&Tech ETF,14.588074684143066,14.675514910932547,14.505491475598921,14.670657892687213,31100
2018-05-22,AIQ,AI&Tech ETF,14.524923324584961,14.680373862729176,14.524923324584961,14.680373862729176,27500
2018-05-23,AIQ,AI&Tech ETF,14.592934608459473,14.600706579952849,14.388905531824607,14.447199024258365,13400
2018-05-24,AIQ,AI&Tech ETF,14.631794929504395,14.660941671107576,14.544353778136642,14.651225781720445,29500
2018-05-25,AIQ,AI&Tech ETF,14.602648735046387,14.670659041061707,14.58321788086937,14.602648735046387,23500
2018-05-29,AIQ,AI&Tech ETF,14.447196960449219,14.573500744757435,14.398618439321716,14.534638113167079,43200
2018-05-30,AIQ,AI&Tech ETF,14.622079849243164,14.653169585132508,14.534638693036777,14.554069546328051,17400
2018-05-31,AIQ,AI&Tech ETF,14.579329490661621,14.680372516501114,14.573500512966978,14.651225774911477,20400
2018-06-01,AIQ,AI&Tech ETF,14.806675910949707,14.811533855513764,14.66094128026074,14.670657169388853,37700
2018-06-04,AIQ,AI&Tech ETF,15.005849838256836,15.005849838256836,14.85525723457326,14.962129255484449,47500
2018-06-05,AIQ,AI&Tech ETF,15.119522094726562,15.156441735158289,15.020422056018155,15.049568799205948,44100
2018-06-06,AIQ,AI&Tech ETF,15.21473503112793,15.21473503112793,15.117578912865067,15.175872398511135,23300
2018-06-07,AIQ,AI&Tech ETF,15.069000244140625,15.282744258178504,14.981559089962294,15.282744258178504,19600
2018-06-08,AIQ,AI&Tech ETF,15.107863426208496,15.13701016980928,14.990303565618477,15.030138158900892,16700
2018-06-11,AIQ,AI&Tech ETF,15.185586929321289,15.21279067706271,15.107861671043462,15.166155151472749,40100
2018-06-12,AIQ,AI&Tech ETF,15.195304870605469,15.282745103059549,15.195304870605469,15.224451614756829,36000
2018-06-13,AIQ,AI&Tech ETF,15.235136985778809,15.389616474501901,15.224450063542465,15.292459435152281,43800
2018-06-14,AIQ,AI&Tech ETF,15.35075569152832,15.409049180907123,15.311893056423015,15.35075569152832,52700
2018-06-15,AIQ,AI&Tech ETF,15.302175521850586,15.350754042152229,15.156440887503864,15.350754042152229,28200
2018-06-18,AIQ,AI&Tech ETF,15.302175521850586,15.311891411222556,15.156440887503864,15.292459632478614,22600
2018-06-19,AIQ,AI&Tech ETF,15.195304870605469,15.21473572452028,14.982530951281499,15.15644223621756,22400
2018-06-20,AIQ,AI&Tech ETF,15.234166145324707,15.302175517794055,15.234166145324707,15.282743739055265,17600
2018-06-21,AIQ,AI&Tech ETF,15.054427146911621,15.282745006680951,15.010706567681154,15.282745006680951,19400
2018-06-22,AIQ,AI&Tech ETF,14.971840858459473,15.166153989263478,14.918404400029086,15.166153989263478,14500
2018-06-25,AIQ,AI&Tech ETF,14.548240661621094,14.89411837676025,14.438453699130172,14.89411837676025,28200
2018-06-26,AIQ,AI&Tech ETF,14.636652946472168,14.684260437094647,14.55115570839392,14.66094267159757,11700
2018-06-27,AIQ,AI&Tech ETF,14.291747093200684,14.73866784038019,14.291747093200684,14.709521096982774,33800
2018-06-28,AIQ,AI&Tech ETF,14.520063400268555,14.543381163123481,14.269399765973503,14.28202968036099,11200
2018-06-29,AIQ,AI&Tech ETF,14.554067611694336,14.651224644910663,14.538522745816001,14.583215277594116,8700
2018-07-02,AIQ,AI&Tech ETF,14.575444221496582,14.58321711869613,14.340325431548859,14.340325431548859,14800
2018-07-03,AIQ,AI&Tech ETF,14.622079849243164,14.758098601956867,14.56572842892612,14.64345369520774,5400
2018-07-05,AIQ,AI&Tech ETF,14.767814636230469,14.767814636230469,14.58321735864683,14.651226735668445,8700
2018-07-06,AIQ,AI&Tech ETF,14.975728988647461,14.981558893013771,14.74838310264239,14.767813955227558,7300
2018-07-09,AIQ,AI&Tech ETF,15.09814739227295,15.09814739227295,14.913550115816134,15.03013801566648,10900
2018-07-10,AIQ,AI&Tech ETF,15.146724700927734,15.214734072080653,15.098146181579283,15.214734072080653,147500
2018-07-11,AIQ,AI&Tech ETF,15.044710159301758,15.08162979802809,14.895089538372986,15.030137251660145,14000
2018-07-12,AIQ,AI&Tech ETF,15.331321716308594,15.331321716308594,15.107861828076713,15.107861828076713,10500
2018-07-13,AIQ,AI&Tech ETF,15.339097023010254,15.341040015808966,15.28274559905603,15.28274559905603,5800
2018-07-16,AIQ,AI&Tech ETF,15.302175521850586,15.389616673081902,15.253597001548941,15.389616673081902,5200
2018-07-17,AIQ,AI&Tech ETF,15.318695068359375,15.321610021000168,15.117580940753752,15.117580940753752,9500
2018-07-18,AIQ,AI&Tech ETF,15.342982292175293,15.350755189565508,15.294403768242582,15.350755189565508,4700
2018-07-19,AIQ,AI&Tech ETF,15.234166145324707,15.311891407163449,15.218620351710392,15.311891407163449,5400
2018-07-20,AIQ,AI&Tech ETF,15.195304870605469,15.26331424914474,15.195304870605469,15.205019834283728,4200
2018-07-23,AIQ,AI&Tech ETF,15.195304870605469,15.195304870605469,15.067058084469537,15.195304870605469,6000
2018-07-24,AIQ,AI&Tech ETF,15.117578506469727,15.349782336325644,15.093288782638288,15.282743995732389,5700
2018-07-25,AIQ,AI&Tech ETF,15.35075569152832,15.35075569152832,15.156442516001796,15.2147360053806,275000
2018-07-26,AIQ,AI&Tech ETF,15.219592094421387,15.292459410537216,15.122435055228152,15.243880890940599,6000
2018-07-27,AIQ,AI&Tech ETF,14.911605834960938,15.234166702605334,14.836795522508021,15.234166702605334,7400
2018-07-30,AIQ,AI&Tech ETF,14.592934608459473,14.816394540386137,14.534640189467359,14.816394540386137,16800
2018-07-31,AIQ,AI&Tech ETF,14.609448432922363,14.695918552673218,14.563784863940308,14.592932532569197,6400
2018-08-01,AIQ,AI&Tech ETF,14.602648735046387,14.66482913621779,14.57350199050171,14.612364625414047,6700
2018-08-02,AIQ,AI&Tech ETF,14.708548545837402,14.708548545837402,14.456912935312786,14.534638198952246,6900
2018-08-03,AIQ,AI&Tech ETF,14.738668441772461,14.7580992959775,14.631796427248991,14.69008991642241,14200
2018-08-06,AIQ,AI&Tech ETF,14.771700859069824,14.77752983687478,14.699804573459334,14.738667205167058,3400
2018-08-07,AIQ,AI&Tech ETF,14.902863502502441,14.952413989476124,14.835826079954234,14.835826079954234,3800
2018-08-08,AIQ,AI&Tech ETF,14.894116401672363,14.961154736511823,14.894116401672363,14.903832290371039,2500
