Date,ticker,name,Close,High,Low,Open,Volume
2015-01-02,META,Meta,77.76708984375,78.24291477218925,77.02361859261289,77.89596303425472,18177500
2015-01-05,META,Meta,76.51805114746094,78.56011609844697,76.19092203502743,77.30117497890204,26452200
2015-01-06,META,Meta,75.48710632324219,76.91456580191738,74.70398246361094,76.55770660448336,27399300
2015-01-07,META,Meta,75.48710632324219,76.6865722156962,75.159977199033,76.09179680266656,22045300
2015-01-08,META,Meta,77.49943542480469,77.54900319489448,75.41771765169077,76.07196835159291,23961000
2015-01-09,META,Meta,77.06326293945312,77.93560728645224,76.52796278915272,77.51925768312091,21157000
2015-01-12,META,Meta,76.05213928222656,77.32099543310338,75.54657680983748,77.16238463275415,19190200
2015-01-13,META,Meta,75.78450012207031,77.40031582084804,75.18972463154863,76.55771657902727,25179600
2015-01-14,META,Meta,75.61598205566406,76.52797164857807,75.36815830348216,75.75476275184747,25918600
2015-01-15,META,Meta,73.4053955078125,75.90345550293978,72.89983295579397,75.73493717326042,34134000
2015-01-16,META,Meta,74.52555084228516,74.66433152316812,73.19721174428838,73.39547526196397,21791500
2015-01-20,META,Meta,75.57633209228516,75.64572244289674,74.16869494388949,75.0608619967392,22821600
2015-01-21,META,Meta,76.07194519042969,76.62707530709487,75.18969360490004,75.49700007252932,25096700
2015-01-22,META,Meta,76.97406768798828,77.07319568753027,76.0125102101697,76.49824270201253,19519500
2015-01-23,META,Meta,77.15248107910156,77.5093478351747,76.36935722899551,76.974047701065,16746500
2015-01-26,META,Meta,76.82534790039062,77.7869050777367,76.61717689750836,77.30117273767809,19260800
2015-01-27,META,Meta,75.12032318115234,76.21074601311109,74.97162743975352,76.04222770224956,20110000
2015-01-28,META,Meta,75.57633209228516,76.96414666749793,75.33842339918556,76.23059045203527,53306400
2015-01-29,META,Meta,77.32098388671875,77.34080645231268,73.56397619799903,76.18099350912664,61293500
2015-01-30,META,Meta,75.24919891357422,77.47961242151156,75.09058810055724,77.32100160849458,42649500
2015-02-02,META,Meta,74.33719635009766,75.47718690440429,73.10799289232196,75.44744926991461,41955300
2015-02-03,META,Meta,74.74362182617188,74.92205517453243,73.21702708197114,74.53545084691427,26957700
2015-02-04,META,Meta,74.97163391113281,75.68536748107134,74.3570358860037,74.43633373367891,20277400
2015-02-05,META,Meta,74.95181274414062,75.31859460305834,74.55529324641506,75.05094072782693,15062600
2015-02-06,META,Meta,73.82172393798828,75.04101228973938,73.60363787494883,75.02118972172626,21211000
2015-02-09,META,Meta,73.79199981689453,74.17860424926513,72.81061235351031,73.40539538452393,16194300
2015-02-10,META,Meta,74.53546905517578,74.68415724598397,73.85147312553727,74.19842484239007,15811300
2015-02-11,META,Meta,75.84396362304688,76.08187224598659,74.37684406179798,74.43631932678821,20877400
