Date,ticker,name,Close,High,Low,Open,Volume
2018-03-05,ROBT,AI ETF,29.464550018310547,29.54267934371782,29.034837797195546,29.230162042088743,52900
2018-03-06,ROBT,AI ETF,29.833715438842773,29.894265999630925,29.659877993926976,29.82590306414439,23800
2018-03-07,ROBT,AI ETF,29.79660415649414,29.816136956181523,29.58174894818382,29.689175620963827,19700
2018-03-08,ROBT,AI ETF,29.972394943237305,30.00169227934856,29.78683707594821,29.825902674430235,24900
2018-03-09,ROBT,AI ETF,30.3630428314209,30.38648181889962,30.079822819324015,30.138421219395994,17700
2018-03-12,ROBT,AI ETF,30.53883934020996,30.577903083946943,30.392347041382653,30.577903083946943,28800
2018-03-13,ROBT,AI ETF,30.192134857177734,30.831818211218508,30.192134857177734,30.831818211218508,34500
2018-03-14,ROBT,AI ETF,30.275144577026367,30.44116963792652,30.197015246176306,30.38257310547652,24000
2018-03-15,ROBT,AI ETF,30.274168014526367,30.529064882518313,30.20287497797498,30.529064882518313,14300
2018-03-16,ROBT,AI ETF,30.177480697631836,30.27026055327626,30.114977981676706,30.255610023950783,18300
2018-03-19,ROBT,AI ETF,29.65011215209961,30.197017509033174,29.571982815394815,30.197017509033174,20500
2018-03-20,ROBT,AI ETF,29.855195999145508,29.855195999145508,29.708703750021392,29.708703750021392,10500
2018-03-21,ROBT,AI ETF,29.816137313842773,30.072986368086745,29.77707171399939,29.77707171399939,11000
2018-03-22,ROBT,AI ETF,29.100683212280273,29.6556245589967,29.100683212280273,29.52839002428544,18300
2018-03-23,ROBT,AI ETF,28.56531524658203,29.03902150407843,28.56531524658203,29.03902150407843,17200
2018-03-26,ROBT,AI ETF,29.27391815185547,29.27391815185547,28.65340036570129,28.872637575571755,7800
2018-03-27,ROBT,AI ETF,28.629911422729492,29.567536372126924,28.510504329961588,29.567536372126924,22900
2018-03-28,ROBT,AI ETF,28.402843475341797,28.813911574529822,28.314757320745375,28.813911574529822,36900
2018-03-29,ROBT,AI ETF,28.85306167602539,28.980298070005112,28.53007971199473,28.56922994607646,7100
2018-04-02,ROBT,AI ETF,28.246244430541992,28.999867674000452,27.981985984074207,28.999867674000452,46100
2018-04-03,ROBT,AI ETF,28.412630081176758,28.416544730860963,28.158159183846077,28.32454392953207,1400
2018-04-04,ROBT,AI ETF,28.207096099853516,28.207096099853516,27.48381180849164,27.737304519037597,6700
2018-04-05,ROBT,AI ETF,28.450803756713867,28.490932187799345,28.328462071766992,28.334334980410226,6600
2018-04-06,ROBT,AI ETF,27.893901824951172,28.29028952292758,27.707941956751473,28.29028952292758,2700
