Date,ticker,name,Close,High,Low,Open,Volume
2015-01-02,TSM,TSMC,16.546323776245117,16.680000242935648,16.33838024500526,16.672574952980135,6074100
2015-01-05,TSM,TSMC,16.145299911499023,16.464641400100245,16.1230197786314,16.44236126723262,9031800
2015-01-06,TSM,TSMC,15.86308765411377,16.026471001111236,15.71455630847979,15.833380818387017,10169500
2015-01-07,TSM,TSMC,16.093303680419922,16.16014261820403,15.848228047377967,16.033891448667305,10180200
2015-01-08,TSM,TSMC,16.197282791137695,16.345814152673594,16.093311687962593,16.10816510741619,15825900
2015-01-09,TSM,TSMC,15.744257926940918,16.07102451265332,15.610580043467925,16.056172516211426,17596000
2015-01-12,TSM,TSMC,15.439776420593262,15.662572040727362,15.365510741715227,15.640291912113948,24695300
2015-01-13,TSM,TSMC,15.63286304473877,15.818526508056332,15.588304210162503,15.610584335700542,11043200
2015-01-14,TSM,TSMC,15.640290260314941,15.669997095328766,15.298670156655097,15.335802283922522,21760200
2015-01-15,TSM,TSMC,16.999347686767578,17.177584456657023,16.27154718892736,16.776552078530756,36350200
2015-01-16,TSM,TSMC,16.783977508544922,16.8582431777973,16.553755208712396,16.61316746081433,22402000
2015-01-20,TSM,TSMC,17.14788055419922,17.222146235684068,16.687434462193195,16.783980273073517,23999700
2015-01-21,TSM,TSMC,17.236997604370117,17.296411280571313,17.0513341157414,17.081040953842,17966600
2015-01-22,TSM,TSMC,17.60831642150879,17.615743127592225,16.99934068766065,17.22956432674907,25334400
2015-01-23,TSM,TSMC,17.816268920898438,18.046491259508613,17.734576529310928,17.771710078441643,13027300
2015-01-26,TSM,TSMC,17.942516326904297,17.964796451629258,17.74942616212059,17.786559703328855,14091400
2015-01-27,TSM,TSMC,17.964794158935547,18.01677969349289,17.78655743338198,17.92023391517247,14735300
2015-01-28,TSM,TSMC,17.771703720092773,18.187589406061015,17.712291479240168,18.15045728671547,16762900
2015-01-29,TSM,TSMC,17.296405792236328,17.675157942336792,17.140447774695357,17.59346699648157,19411300
2015-01-30,TSM,TSMC,16.86566734313965,17.17015670838256,16.8359619273231,17.073610919854392,17590300
2015-02-02,TSM,TSMC,17.036481857299805,17.14045295609022,16.865670373787,17.103320825522207,12854500
2015-02-03,TSM,TSMC,17.19243621826172,17.407806513103992,17.125597258931343,17.333540845348043,16676200
2015-02-04,TSM,TSMC,17.511775970458984,17.638027168959947,17.415231602899265,17.519202678194294,11266500
2015-02-05,TSM,TSMC,17.57118797302246,17.64545363284962,17.311258871877232,17.6157468023189,12016600
2015-02-06,TSM,TSMC,17.155303955078125,17.548909582978975,17.118170413248,17.41523308188987,16529800
2015-02-09,TSM,TSMC,16.835960388183594,17.036477238488068,16.70228248798061,17.021623823687825,12821100
2015-02-10,TSM,TSMC,17.7197265625,17.78656554211632,17.42266380131625,17.74943198871824,17077300
2015-02-11,TSM,TSMC,18.039064407348633,18.083623245954904,17.65288402876111,17.734574996789284,14211100
2015-02-12,TSM,TSMC,18.172740936279297,18.180167645469023,17.935091908207795,18.128182097640874,10136200
