Date,ticker,name,Close,High,Low,Open,Volume
2015-01-02,GOOGL,Alphabet,26.227924346923828,26.537478726114013,26.145209618123978,26.37898514574825,26480000
2015-01-05,GOOGL,Alphabet,25.728179931640625,26.15066009048042,25.643487027508176,26.10905616086376,41182000
2015-01-06,GOOGL,Alphabet,25.093223571777344,25.814855269684664,25.03923670950731,25.779690312710844,54456000
2015-01-07,GOOGL,Alphabet,25.01942253112793,25.3334339302312,24.945130614665498,25.30668989835191,46918000
2015-01-08,GOOGL,Alphabet,25.106595993041992,25.135816990938373,24.517698227988138,24.8391405410689,73054000
2015-01-09,GOOGL,Alphabet,24.800010681152344,25.190297845951633,24.697487795818056,25.169495882043805,42000000
2015-01-12,GOOGL,Alphabet,24.618738174438477,24.778219905572726,24.314135814389513,24.726710008215623,57138000
2015-01-13,GOOGL,Alphabet,24.85350227355957,25.190297590975387,24.62864268177907,24.89163920700457,60958000
2015-01-14,GOOGL,Alphabet,25.05805206298828,25.173454769431157,24.673215778413667,24.785149601932034,52800000
2015-01-15,GOOGL,Alphabet,24.962963104248047,25.247256631675192,24.86390531632037,25.204662670870263,51068000
2015-01-16,GOOGL,Alphabet,25.282421112060547,25.301736141361182,24.91739294264728,24.920364921625065,49658000
2015-01-20,GOOGL,Alphabet,25.256662368774414,25.537490733342086,25.228431405727978,25.39682904361888,46796000
2015-01-21,GOOGL,Alphabet,25.774242401123047,25.846554261937744,25.239331503455926,25.301242382017207,46356000
2015-01-22,GOOGL,Alphabet,26.61176872253418,26.688042583531715,25.84952323809066,25.903508202923028,56068000
2015-01-23,GOOGL,Alphabet,26.842079162597656,27.013448799353302,26.535001747631526,26.647927502512875,45966000
2015-01-26,GOOGL,Alphabet,26.583044052124023,26.81979155330982,26.352735523716976,26.81979155330982,30932000
2015-01-27,GOOGL,Alphabet,25.813861846923828,26.387899653088375,25.797516908024367,26.319549808026878,39148000
2015-01-28,GOOGL,Alphabet,25.379993438720703,26.03674415006572,25.376031429642268,26.002569223880364,35822000
2015-01-29,GOOGL,Alphabet,25.419614791870117,25.51669061747717,24.936708849037664,25.403269852840797,79018000
2015-01-30,GOOGL,Alphabet,26.6241512298584,26.899035645522233,25.664780246320895,25.705394140053176,121108000
2015-02-02,GOOGL,Alphabet,26.359174728393555,26.572148289412223,25.8401137864481,26.464174574741662,75378000
2015-02-03,GOOGL,Alphabet,26.413654327392578,26.619196978655207,26.09221206443756,26.247236745965566,47062000
2015-02-04,GOOGL,Alphabet,26.05704689025879,26.58452681484098,26.004050067799934,26.40572819464236,33896000
2015-02-05,GOOGL,Alphabet,26.241790771484375,26.284384726025117,26.034264273400613,26.14768503657641,33176000
2015-02-06,GOOGL,Alphabet,26.442384719848633,26.756396143794635,26.183350187544463,26.30023795915466,42938000
2015-02-09,GOOGL,Alphabet,26.214553833007812,26.442385423908863,26.128869006585564,26.302713734348217,30314000
2015-02-10,GOOGL,Alphabet,26.7534236907959,26.7950276200183,26.20910372743273,26.356699428927953,47430000
2015-02-11,GOOGL,Alphabet,26.646438598632812,26.842077178437496,26.547380826794132,26.732123410676834,38306000
2015-02-12,GOOGL,Alphabet,27.043167114257812,27.15856794559307,26.59691303094378,26.728658802305585,48590000
2015-02-13,GOOGL,Alphabet,27.298236846923828,27.366586689744704,27.072385356678307,27.11745627387457,47382000
2015-02-17,GOOGL,Alphabet,26.993637084960938,27.38937130051302,26.9069622360046,27.298239427716073,39174000
2015-02-18,GOOGL,Alphabet,26.876745223999023,27.11943665345836,26.723207483354077,26.934694082575035,31164000
2015-02-19,GOOGL,Alphabet,27.064956665039062,27.085263612160553,26.78264324367809,26.867833040734382,30834000
2015-02-20,GOOGL,Alphabet,26.834651947021484,27.120927417473403,26.65139627145906,27.120927417473403,38234000
2015-02-23,GOOGL,Alphabet,26.497852325439453,26.71082586911126,26.34926661550721,26.69596786492898,32906000
2015-02-24,GOOGL,Alphabet,26.678632736206055,26.715777746437983,26.299736627512186,26.326977561262133,28406000
2015-02-25,GOOGL,Alphabet,27.108543395996094,27.21948719695557,26.64693442960273,26.668233296568268,40836000
2015-02-26,GOOGL,Alphabet,27.70090675354004,27.742510679720947,26.997598238498586,27.029793102355203,54032000
2015-02-27,GOOGL,Alphabet,27.866331100463867,28.202631377103362,27.588969716438637,27.64444161536971,68328000
2015-03-02,GOOGL,Alphabet,28.479991912841797,28.528034811260788,27.892086120544153,28.082772669460105,50406000
2015-03-03,GOOGL,Alphabet,28.666715621948242,28.76874348423825,28.25612154078049,28.54586396765447,50526000
2015-03-04,GOOGL,Alphabet,28.64393424987793,28.807377983614806,28.356171857117477,28.576574429341015,37964000
2015-03-05,GOOGL,Alphabet,28.797473907470703,28.885138787793394,28.63898221259044,28.707827077979744,35918000
2015-03-06,GOOGL,Alphabet,28.37499237060547,28.864335407301677,28.33338844444368,28.825703460061437,37592000
2015-03-09,GOOGL,Alphabet,28.43442726135254,28.50129017659802,28.184306791462394,28.276925598669397,23478000
2015-03-10,GOOGL,Alphabet,27.7286434173584,28.219473401047455,27.727156483173733,28.156075590924907,40080000
2015-03-11,GOOGL,Alphabet,27.522602081298828,27.943100240107174,27.50873410643518,27.726164680724466,40524000
2015-03-12,GOOGL,Alphabet,27.794021606445312,27.82720461201737,27.514680139109295,27.660788901103146,35602000
2015-03-13,GOOGL,Alphabet,27.389373779296875,27.952020660076787,27.25713298197405,27.69793815887703,35428000
2015-03-16,GOOGL,Alphabet,27.817302703857422,27.921807546273,27.306165725747533,27.584022169921717,36856000
2015-03-17,GOOGL,Alphabet,27.61769676208496,27.767767515794006,27.4592050871849,27.65137477873963,28892000
2015-03-18,GOOGL,Alphabet,28.04117202758789,28.058506998667593,27.4141373107403,27.623643898000804,35324000
2015-03-19,GOOGL,Alphabet,27.917842864990234,28.080791579039342,27.841073983904455,27.959941806916632,24660000
2015-03-20,GOOGL,Alphabet,27.981237411499023,28.087724187794457,27.957960374470588,28.068409159422565,44320000
2015-03-23,GOOGL,Alphabet,28.00204086303711,28.213529382141797,27.88763006334457,28.033243808407803,30234000
2015-03-24,GOOGL,Alphabet,28.60480499267578,28.819758604482537,28.13675705919549,28.15904595572783,79156000
2015-03-25,GOOGL,Alphabet,28.082773208618164,28.730112923032785,28.082773208618164,28.606291173338146,53070000
2015-03-26,GOOGL,Alphabet,27.916357040405273,28.09218559660649,27.652370477366155,27.96638189139214,49842000
2015-03-27,GOOGL,Alphabet,27.61472511291504,27.937652423954056,27.58401718521686,27.826706738704274,34552000
2015-03-30,GOOGL,Alphabet,27.79253387451172,27.84305373789061,27.577085239154318,27.74845487332882,24788000
2015-03-31,GOOGL,Alphabet,27.47357177734375,27.857418086643616,27.472084843112185,27.634043533409503,34932000
2015-04-01,GOOGL,Alphabet,27.215524673461914,27.661776832807224,27.04415504736719,27.480008114939164,38902000
2015-04-02,GOOGL,Alphabet,26.810380935668945,27.14172730485054,26.76729007475499,27.112506308888978,47760000
2015-04-06,GOOGL,Alphabet,26.94113540649414,27.019886232524108,26.532523271596357,26.688042974650614,33718000
